case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_min,outcome,notes
018265c9-74e7-4d84-ac2e-7c057ea46e60,VAC-1076,CAND-10076,HR,Обновить HCM,Service Task,Марина_1,2025-08-30 17:20:15,2025-08-30 17:40:15,20,,
018265c9-74e7-4d84-ac2e-7c057ea46e60,VAC-1076,CAND-10076,HR,Payroll,Service Task,Наталья_4,2025-08-30 17:40:15,2025-08-30 18:00:15,20,,
018265c9-74e7-4d84-ac2e-7c057ea46e60,VAC-1076,CAND-10076,HR,Закрыть вакансию,Service Task,Марина_8,2025-08-30 18:00:15,2025-08-30 18:05:15,5,,
024e55f3-59f6-40b8-be87-c14346b23706,VAC-1064,CAND-10064,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_9,2025-10-10 19:39:15,2025-10-10 20:19:15,40,,
024e55f3-59f6-40b8-be87-c14346b23706,VAC-1064,CAND-10064,HR,Зарегистрировать в HCM,Service Task,Марина_5,2025-10-10 20:19:15,2025-10-10 20:58:15,39,,
024e55f3-59f6-40b8-be87-c14346b23706,VAC-1064,CAND-10064,РЕКРУТЕР,Разместить вакансию,Task,Алексей_9,2025-10-10 20:58:15,2025-10-10 21:54:15,56,,
024e55f3-59f6-40b8-be87-c14346b23706,VAC-1064,CAND-10064,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-10-10 21:54:15,2025-10-12 23:49:15,2995,,
024e55f3-59f6-40b8-be87-c14346b23706,VAC-1064,CAND-10064,РЕКРУТЕР,Скрининг,Task,Алексей_5,2025-10-12 23:49:15,2025-10-13 00:24:15,35,rejected,не соотв. опыту
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_2,2025-10-11 16:01:15,2025-10-11 16:27:15,26,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Зарегистрировать в HCM,Service Task,Наталья_7,2025-10-11 16:27:15,2025-10-11 16:43:15,16,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,РЕКРУТЕР,Разместить вакансию,Task,Алексей_2,2025-10-11 16:43:15,2025-10-11 17:16:15,33,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,РЕКРУТЕР,Собирать резюме,Task,Екатерина_1,2025-10-11 17:16:15,2025-10-14 01:34:15,3378,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,РЕКРУТЕР,Скрининг,Task,Екатерина_2,2025-10-14 01:34:15,2025-10-14 01:56:15,22,passed,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Назначить интервью с HR,User Task,Ольга_3,2025-10-14 01:56:15,2025-10-14 02:09:15,13,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Провести интервью с HR,User Task,Ольга_4,2025-10-14 02:09:15,2025-10-14 03:43:15,94,passed,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,ИНТЕРВЬЮЕРЫ,Назначить техническое интервью,User Task,Анна_5,2025-10-14 03:43:15,2025-10-14 04:00:15,17,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,ИНТЕРВЬЮЕРЫ,Провести техническое интервью,User Task,Андрей_9,2025-10-14 04:00:15,2025-10-14 05:01:15,61,passed,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,ИНТЕРВЬЮЕРЫ,Назначить финальное интервью,User Task,Андрей_1,2025-10-14 05:01:15,2025-10-14 05:37:15,36,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,ИНТЕРВЬЮЕРЫ,Провести финальное интервью,User Task,Сергей_8,2025-10-14 05:37:15,2025-10-14 07:07:15,90,passed,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR (ОФФЕР),Согласовать условия,User Task,Марина_5,2025-10-14 07:07:15,2025-10-14 10:06:15,179,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR (ОФФЕР),Сгенерировать оффер,Service Task,Ольга_3,2025-10-14 10:06:15,2025-10-14 10:28:15,22,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR (ОФФЕР),Отправить оффер,Send Task,Марина_9,2025-10-14 10:28:15,2025-10-14 10:38:15,10,sent,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,SECURITY,Background Check,Call Activity,Служба_БД_9,2025-10-14 10:38:15,2025-10-19 00:58:15,6620,report_ready,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,IT,Выдача оборудования,Task,IT_Specialist_6,2025-10-19 00:58:15,2025-10-19 03:06:15,128,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,IT,Создать доступы,Task,IT_Specialist_2,2025-10-19 03:06:15,2025-10-19 04:37:15,91,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,IT,Вводное обучение,Service Task,Ольга_6,2025-10-19 04:37:15,2025-10-19 11:23:15,406,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Назначить ментора,Task,Ольга_3,2025-10-19 11:23:15,2025-10-19 12:19:15,56,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Уведомить всех,Message,system,2025-10-19 12:19:15,2025-10-19 12:24:15,5,notified,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Обновить HCM,Service Task,Ольга_1,2025-10-19 12:24:15,2025-10-19 12:44:15,20,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Payroll,Service Task,Наталья_9,2025-10-19 12:44:15,2025-10-19 13:04:15,20,,
041042ac-ab18-4eae-92a9-4374c52973cd,VAC-1148,CAND-10148,HR,Закрыть вакансию,Service Task,Наталья_6,2025-10-19 13:04:15,2025-10-19 13:09:15,5,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_8,2025-09-01 12:44:15,2025-09-01 13:30:15,46,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Зарегистрировать в HCM,Service Task,Наталья_6,2025-09-01 13:30:15,2025-09-01 13:44:15,14,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-09-01 13:44:15,2025-09-01 14:04:15,20,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,РЕКРУТЕР,Собирать резюме,Task,Екатерина_8,2025-09-01 14:04:15,2025-09-03 10:10:15,2646,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,РЕКРУТЕР,Скрининг,Task,Алексей_3,2025-09-03 10:10:15,2025-09-03 10:20:15,10,passed,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Назначить интервью с HR,User Task,Ольга_2,2025-09-03 10:20:15,2025-09-03 10:50:15,30,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Провести интервью с HR,User Task,Ольга_7,2025-09-03 10:50:15,2025-09-03 11:49:15,59,passed,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Назначить техническое интервью,User Task,Сергей_5,2025-09-03 11:49:15,2025-09-03 12:14:15,25,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Провести техническое интервью,User Task,Сергей_3,2025-09-03 12:14:15,2025-09-03 14:08:15,114,passed,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Назначить финальное интервью,User Task,Сергей_6,2025-09-03 14:08:15,2025-09-03 14:29:15,21,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Провести финальное интервью,User Task,Сергей_8,2025-09-03 14:29:15,2025-09-03 15:19:15,50,passed,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR (ОФФЕР),Согласовать условия,User Task,Ольга_4,2025-09-03 15:19:15,2025-09-03 18:18:15,179,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR (ОФФЕР),Сгенерировать оффер,Service Task,Марина_1,2025-09-03 18:18:15,2025-09-03 18:31:15,13,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR (ОФФЕР),Отправить оффер,Send Task,Наталья_2,2025-09-03 18:31:15,2025-09-03 18:41:15,10,sent,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,SECURITY,Background Check,Call Activity,Служба_БД_4,2025-09-03 18:41:15,2025-09-07 17:37:15,5696,report_ready,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,IT,Выдача оборудования,Task,IT_Specialist_9,2025-09-07 17:37:15,2025-09-07 20:24:15,167,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,IT,Создать доступы,Task,IT_Specialist_4,2025-09-07 20:24:15,2025-09-07 21:47:15,83,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,IT,Вводное обучение,Service Task,Ольга_2,2025-09-07 21:47:15,2025-09-08 04:50:15,423,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Назначить ментора,Task,Марина_1,2025-09-08 04:50:15,2025-09-08 05:45:15,55,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Уведомить всех,Message,system,2025-09-08 05:45:15,2025-09-08 05:50:15,5,notified,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Обновить HCM,Service Task,Марина_9,2025-09-08 05:50:15,2025-09-08 06:10:15,20,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Payroll,Service Task,Марина_3,2025-09-08 06:10:15,2025-09-08 06:30:15,20,,
04183b60-715d-4531-a0c0-b8f7b3f042b0,VAC-1103,CAND-10103,HR,Закрыть вакансию,Service Task,Наталья_8,2025-09-08 06:30:15,2025-09-08 06:35:15,5,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_1,2025-10-20 21:46:15,2025-10-20 22:15:15,29,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,HR,Зарегистрировать в HCM,Service Task,Марина_2,2025-10-20 22:15:15,2025-10-20 22:44:15,29,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,РЕКРУТЕР,Разместить вакансию,Task,Алексей_4,2025-10-20 22:44:15,2025-10-21 00:41:15,117,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,РЕКРУТЕР,Собирать резюме,Task,Екатерина_2,2025-10-21 00:41:15,2025-10-22 18:44:15,2523,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,РЕКРУТЕР,Скрининг,Task,Екатерина_2,2025-10-22 18:44:15,2025-10-22 18:59:15,15,passed,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,HR,Назначить интервью с HR,User Task,Наталья_7,2025-10-22 18:59:15,2025-10-22 19:14:15,15,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,HR,Провести интервью с HR,User Task,Ольга_1,2025-10-22 19:14:15,2025-10-22 20:59:15,105,passed,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,ИНТЕРВЬЮЕРЫ,Назначить техническое интервью,User Task,Сергей_5,2025-10-22 20:59:15,2025-10-22 21:16:15,17,,
0652d28f-1f77-44a6-9fdc-359d60e5e7b3,VAC-1025,CAND-10025,ИНТЕРВЬЮЕРЫ,Провести техническое интервью,User Task,Андрей_4,2025-10-22 21:16:15,2025-10-22 22:59:15,103,rejected,слабое решение задач
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_8,2025-09-13 19:53:15,2025-09-13 20:03:15,10,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,HR,Зарегистрировать в HCM,Service Task,Ольга_5,2025-09-13 20:03:15,2025-09-13 20:43:15,40,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_5,2025-09-13 20:43:15,2025-09-13 21:04:15,21,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,РЕКРУТЕР,Собирать резюме,Task,Алексей_1,2025-09-13 21:04:15,2025-09-16 13:49:15,3885,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,РЕКРУТЕР,Скрининг,Task,Дмитрий_9,2025-09-16 13:49:15,2025-09-16 14:05:15,16,passed,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,HR,Назначить интервью с HR,User Task,Ольга_4,2025-09-16 14:05:15,2025-09-16 14:28:15,23,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,HR,Провести интервью с HR,User Task,Ольга_4,2025-09-16 14:28:15,2025-09-16 16:02:15,94,passed,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Назначить техническое интервью,User Task,Андрей_7,2025-09-16 16:02:15,2025-09-16 16:20:15,18,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Провести техническое интервью,User Task,Анна_5,2025-09-16 16:20:15,2025-09-16 18:11:15,111,passed,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Назначить финальное интервью,User Task,Анна_9,2025-09-16 18:11:15,2025-09-16 18:30:15,19,,
06ecca27-d7f4-49db-a158-069f97c41476,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Провести финальное интервью,User Task,Андрей_2,2025-09-16 18:30:15,2025-09-16 20:07:15,97,rejected,не подходит команде
0772a763-bc08-486f-b75a-90f2eee5b8fe,VAC-1146,CAND-10146,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_3,2025-09-22 18:31:15,2025-09-22 18:50:15,19,,
0772a763-bc08-486f-b75a-90f2eee5b8fe,VAC-1146,CAND-10146,HR,Зарегистрировать в HCM,Service Task,Наталья_3,2025-09-22 18:50:15,2025-09-22 19:15:15,25,,
0772a763-bc08-486f-b75a-90f2eee5b8fe,VAC-1146,CAND-10146,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_3,2025-09-22 19:15:15,2025-09-22 20:28:15,73,,
0772a763-bc08-486f-b75a-90f2eee5b8fe,VAC-1146,CAND-10146,РЕКРУТЕР,Собирать резюме,Task,Екатерина_9,2025-09-22 20:28:15,2025-09-25 15:31:15,4023,,
0772a763-bc08-486f-b75a-90f2eee5b8fe,VAC-1146,CAND-10146,РЕКРУТЕР,Скрининг,Task,Дмитрий_5,2025-09-25 15:31:15,2025-09-25 16:06:15,35,rejected,некорректное резюме
07961578-56db-4e81-b074-514e09027246,VAC-1073,CAND-10073,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_1,2025-10-18 15:22:15,2025-10-18 15:49:15,27,,
07961578-56db-4e81-b074-514e09027246,VAC-1073,CAND-10073,HR,Зарегистрировать в HCM,Service Task,Наталья_4,2025-10-18 15:49:15,2025-10-18 16:26:15,37,,
07961578-56db-4e81-b074-514e09027246,VAC-1073,CAND-10073,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_9,2025-10-18 16:26:15,2025-10-18 18:23:15,117,,
07961578-56db-4e81-b074-514e09027246,VAC-1073,CAND-10073,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_4,2025-10-18 18:23:15,2025-10-20 09:11:15,2328,,
07961578-56db-4e81-b074-514e09027246,VAC-1073,CAND-10073,РЕКРУТЕР,Скрининг,Task,Дмитрий_1,2025-10-20 09:11:15,2025-10-20 09:31:15,20,rejected,не соотв. опыту
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-10-23 18:04:15,2025-10-23 18:26:15,22,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-10-23 18:26:15,2025-10-23 19:02:15,36,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_2,2025-10-23 19:02:15,2025-10-23 20:12:15,70,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,РЕКРУТЕР,Собирать резюме,Task,Алексей_4,2025-10-23 20:12:15,2025-10-26 18:42:15,4230,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-10-26 18:42:15,2025-10-26 19:11:15,29,passed,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Назначить интервью с HR,User Task,Ольга_9,2025-10-26 19:11:15,2025-10-26 19:51:15,40,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Провести интервью с HR,User Task,Ольга_2,2025-10-26 19:51:15,2025-10-26 20:56:15,65,passed,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,ИНТЕРВЬЮЕРЫ,Назначить техническое интервью,User Task,Андрей_7,2025-10-26 20:56:15,2025-10-26 21:15:15,19,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,ИНТЕРВЬЮЕРЫ,Провести техническое интервью,User Task,Андрей_4,2025-10-26 21:15:15,2025-10-26 23:13:15,118,passed,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,ИНТЕРВЬЮЕРЫ,Назначить финальное интервью,User Task,Андрей_4,2025-10-26 23:13:15,2025-10-26 23:43:15,30,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,ИНТЕРВЬЮЕРЫ,Провести финальное интервью,User Task,Анна_1,2025-10-26 23:43:15,2025-10-27 01:20:15,97,passed,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR (ОФФЕР),Согласовать условия,User Task,Наталья_8,2025-10-27 01:20:15,2025-10-27 05:14:15,234,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR (ОФФЕР),Сгенерировать оффер,Service Task,Марина_3,2025-10-27 05:14:15,2025-10-27 05:23:15,9,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR (ОФФЕР),Отправить оффер,Send Task,Марина_1,2025-10-27 05:23:15,2025-10-27 05:33:15,10,sent,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,SECURITY,Background Check,Call Activity,Служба_БД_7,2025-10-27 05:33:15,2025-10-30 23:15:15,5382,report_ready,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,IT,Выдача оборудования,Task,IT_Specialist_8,2025-10-30 23:15:15,2025-10-31 02:04:15,169,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,IT,Создать доступы,Task,IT_Specialist_8,2025-10-31 02:04:15,2025-10-31 03:06:15,62,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,IT,Вводное обучение,Service Task,Марина_9,2025-10-31 03:06:15,2025-10-31 08:40:15,334,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Назначить ментора,Task,Марина_7,2025-10-31 08:40:15,2025-10-31 10:02:15,82,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Уведомить всех,Message,system,2025-10-31 10:02:15,2025-10-31 10:07:15,5,notified,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Обновить HCM,Service Task,Марина_2,2025-10-31 10:07:15,2025-10-31 10:27:15,20,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Payroll,Service Task,Наталья_9,2025-10-31 10:27:15,2025-10-31 10:47:15,20,,
080b0813-aab7-42d3-b5ab-7205a4b01563,VAC-1108,CAND-10108,HR,Закрыть вакансию,Service Task,Марина_6,2025-10-31 10:47:15,2025-10-31 10:52:15,5,,
09984dee-26da-4a0c-b38b-ecaffef716e0,VAC-1035,CAND-10035,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_5,2025-09-18 14:09:15,2025-09-18 14:44:15,35,,
09984dee-26da-4a0c-b38b-ecaffef716e0,VAC-1035,CAND-10035,HR,Зарегистрировать в HCM,Service Task,Наталья_8,2025-09-18 14:44:15,2025-09-18 15:11:15,27,,
